"","ID","Bar.Code","Item","Make","Model","Serial.Number","Description","Calibration.Date","Calibration.Equipment","Location","Responsible.Lab","Funding.Source","Project","Other.ID","Notes","Status","Cal.Report.Y.N","Picture","Picture.URL","Old.Asset.Number","OU.Asset","Asset.Type","Specification.Characteristics","Calilbration.Date","Maintenance.Date","Picture.Yes.No","Project.Equipment..Yes.No.","Class"
"50","L######","`F-00050~","F-00050","G.E.","UR 8LH","A8LC14014761","CT/VT 8L Phase CTs:3-1A/5A Ground CTs:1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00050, GE, UR 8LH, A8LC14014761, CT-VT Relay.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"51","L######","`F-00051~","F-00051","G.E.","UR 8LH","A8LC14009539","CT/VT 8L Phase CTs:3-1A/5A Ground CTs:1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00051, GE, UR 8LH, A8LC14009539, CT-VT Relay.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"52","L######","`F-00052~","F-00052","G.E.","UR 8LH","A8LC14014768","CT/VT 8L Phase CTs:3-1A/5A Ground CTs:1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00052, GE, UR 8LH, A8LC14014768, CT-VT Relay.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"53","L######","`F-00053~","F-00053","G.E.","UR 8LH","A8LC14015453","CT/VT 8L Phase CTs:3-1A/5A Ground CTs:1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00053, GE, UR 8LH, A8LC14015453, CT-VT Relay.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"54","L######","`F-00054~","F-00054","Tripp Lite","RS-1215 ","2225AS01B6464","Power Supply","N/A","N/A","160D","C&C Lab","","","","","Moved into the White Tent during DEMO","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"55","L######","`F-00055~","F-00055","Tripp Lite","RS-1215 ","2225AS01B6464","Power Supply","N/A","N/A","160D","C&C Lab","","","","","Moved into the White Tent during DEMO","","N/A","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"56","L######","`F-00056~","F-00056","Typhon HIL","HIL 602","BV61758-200","Power Electronics Controls Test, Verification, and Pre-Certification Loop System","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00056.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"57","L######","`F-00057~","F-00057","RTDS Technologies","GTAO","PR0241110178","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00057.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"58","L######","`F-00058~","F-00058","RTDS Technologies","GTAO","PR0241110166","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00058.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"59","L######","`F-00059~","F-00059","RTDS Technologies","GTAO","PR0241110198","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00059.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"60","L######","`F-00060~","F-00060","RTDS Technologies","GTAO","PR0241110064","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00060.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"61","L######","`F-00061~","F-00061","RTDS Technologies","GTAO","PR0241110164","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00061.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"62","L######","`F-00062~","F-00062","RTDS Technologies","GTAO","PR0241110080","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00062.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"63","L######","`F-00063~","F-00063","RTDS Technologies","GTAO","PR020110819","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00063.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"64","L######","`F-00064~","F-00064","RTDS Technologies","GTAO","PR0201108003","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00064.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"65","L######","`F-00065~","F-00065","RTDS Technologies","GTAO","PR0241110158","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00065.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"66","L######","`F-00066~","F-00066","RTDS Technologies","GTAO","PR0241110152","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00066.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"67","L######","`F-00067~","F-00067","RTDS Technologies","GTDI","PR0231106068","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00067.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"68","L######","`F-00068~","F-00068","RTDS Technologies","GTDI","PR0231106082","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00068.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"69","L######","`F-00069~","F-00069","RTDS Technologies","GTDO","TN02204009","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00069.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"70","L######","`F-00070~","F-00070","RTDS Technologies","GTDO","TN02204043","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00070.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"71","L######","`F-00071~","F-00071","RTDS Technologies","GTSYNC","PR0331106016","Time-step Synchronization Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00071.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"72","L######","`F-00072~","F-00072","RTDS Technologies","GTSYNC","PR0331106037","Time-step Synchronization Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00072.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"73","L######","`F-00073~","F-00073","RTDS Technologies","GTSYNC","PR0331106023","Time-step Synchronization Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00073.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"74","L######","`F-00074~","F-00074","G.E.","UR 67H","A67C10005786","Universal Relay Digital I/O 8 Form A","N/A","N/A","160D","PS Lab","","","SCE AT LAB       L10038","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00074, GE, UR 67H, A67C10005786, Univeersal Relay Digital Input-Output.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"75","L######","`F-00075~","F-00075","G.E.","UR 8LH","A8LC14014808","Universal Relay Phase CTs:3 - 1A/5A Ground CTs: 1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00075, GE, UR 8LH, A8LC14014808, Universal Relay Phase CTs3.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"76","L######","`F-00076~","F-00076","G.E.","UR 77H","A77D14000396","Universal Relay 2 Channel, IEEE C37.94, 820NM, Multimode LED","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00076, GE, UR 77H, A77D14000396, Universal Relay 2 Channel.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"77","L######","`F-00077~","F-00077","G.E.","UR 77H","A77D14000395","Universal Relay 2 Channel, IEEE C37.94, 820NM, Multimode LED","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00077, GE, UR 77H, A77D14000395, Universal Relay 2 Channel.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"78","L######","`F-00078~","F-00078","G.E.","UR 9JH","A9JC08000882","Universal Relay CPU, N6N/9JH 100 Base FX - ST","N/A","N/A","160D","PS Lab","","","PAD LAB L90 R5.72","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00078, GE, UR 9JH, A9JC08000882, Universal Relay CPU.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"79","L######","`F-00079~","F-00079","G.E.","UR 9JH","A9JC09001491","Universal Relay CPU, N6N/9JH 100 Base FX - ST","N/A","N/A","160D","PS Lab","","","PAD LAB L90 R5.72","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00079, GE, UR 9JH, A9JC09001491, Universal Relay CPU.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"80","L######","`F-00080~","F-00080","G.E.","UR 8FH","A8FC12001980","Universal Relay Phase CTs:3 - 1A/5A Ground CTs: 1A/5A VTs:4","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00080, GE, UR 8FH, A8FC12001980, Universal Relay Phase CTs3.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"81","L######","`F-00081~","F-00081","G.E.","UR 8LH","A8LC11015337","Universal Relay Phase CTs:3 - 1A/5A Ground CTs: 1A/5A","N/A","N/A","160D","PS Lab","","","SCE AT LAB        L0091","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00081, GE, UR 8LH, A8LC11015337, Universal Relay Phase CTs3.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"82","L######","`F-00082~","F-00082","G.E.","UR 8LH","A8LC14014811","Universal Relay Phase CTs:3 - 1A/5A Ground CTs: 1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00082, GE, UR 8LH, A8LC14014811, Universal Relay Phase CTs3.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"83","L######","`F-00083~","F-00083","G.E.","UR 8LH","A8LC14015414","Universal Relay Phase CTs:3 - 1A/5A Ground CTs: 1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00083, GE, UR 8LH, A8LC14015414, Universal Relay Phase CTs3.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"84","L######","`F-00084~","F-00084","G.E.","UR 8LH","A8LC14015398","Universal Relay Phase CTs:3 - 1A/5A Ground CTs: 1A/5A","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00084, GE, UR 8LH, A8LC14015398, Universal Relay Phase CTs3.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"85","L######","`F-00085~","F-00085","G.E.","UR 9UH","A9UC14001625","Universal Relay CPU","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00085, GE, UR 9UH, A9UC14001625, Universal Relay CPU.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"86","L######","`F-00086~","F-00086","G.E.","UR 9UH","A9UC14001626","Universal Relay CPU","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00086, GE, UR 9UH, A9UC14001626, Universal Relay CPU.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"87","L######","`F-00087~","F-00087","G.E.","UR 9UH","A9UC14002839","Universal Relay CPU","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00087, GE, UR 9UH, A9UC14002839, Universal Relay CPU.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"88","L######","`F-00088~","F-00088","G.E.","UR 9UH","A9UC14002838","Universal Relay CPU","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00088, GE, UR 9UH, A9UC14002838, Universal Relay CPU.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"89","L######","`F-00089~","F-00089","RTDS Technologies","N/A","3151146","Empty mini RTDS cabinet","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00089, RTDS Technologies, 3151146, Small Blue-Black Cabinet.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"90","L######","`F-00090~","F-00090","RTDS Technologies","N/A","3151148","Empty mini RTDS cabinet","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00090, RTDS Technologies, 3151148, Small Blue-Black Cabinet.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"91","L######","`F-00091~","F-00091","RTDS Technologies","N/A","3151147","Empty mini RTDS cabinet","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00091, RTDS Technologies, 3151137, Small Blue-Black Cabinet.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"92","L######","`F-00092~","F-00092","Integrated Protection Systems","M-3311A-A3DE","17","Transformer Protection System","N/A","N/A","160D","PS Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00092.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"93","L######","`F-00093~","F-00093","RTDS Technologies","GTAO","PR0241110173","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project# C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00093.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"94","L######","`F-00094~","F-00094","RTDS Technologies","GTAO","PR0241110110","Giga - Transceiver Analogue Output Card","N/A","N/A","160D","PS Lab","","","Project#         C169.19","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00094.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"95","L######","`F-00095~","F-00095","LG","SP-2100 ","504EMZZ02071","right & left speakers","N/A","N/A","160D","AT Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00095, LG, SP-2100, 504EMZZ02071, Right & Left Speakers.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"96","L######","`F-00096~","F-00096","Panasonic","TC-P42GT25","LF02740589","42 inch           plasma HDTV","N/A","N/A","160D","AT Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00096, Panasonic, TC-P4GT25, LF02740589, 42in Plasma HDTV.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"97","L######","`F-00097~","F-00097","LG","55LS33A","406MXZJ3G693","55 inch          display","N/A","N/A","160D","AT Lab","","","","","Moved into the White Tent during DEMO","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick 160D 11-23-2016/Asset Tag F-00097, LG, 55LS33A, 406MXZJ3G693, 55in Display.JPG",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"98","L######","`F-00098~","F-00098","Big Joe Lift trucks","WPT45-2","E2017148","Battery Opperated Electric Pallet Jack","N/A","N/A","170A","Transferred to Pomona","","","","","Moved to the Pomona facility","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick Room 170A Pics 10-18-16/Asset Tag F-00098, Big Joe, WPT45-2, E2017148, Electric Pallet Jack.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"99","L######","`F-00099~","F-00099","Infoblox","Trinzic800","800201508100447","Network Insight ND-800 Appliance","N/A","N/A","170A","C&C Lab","","","","Rack next to Bypas Distribution Cabinet #B","","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick Room 170A Pics 10-18-16/Asset Tag F-00099.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"100","L######","`F-00100~","F-00100","Infoblox","Trinzic800","800201508100446","Network Insight ND-800 Appliance","N/A","N/A","170A","C&C Lab","","","","Rack next to Bypas Distribution Cabinet #B","","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick Room 170A Pics 10-18-16/Asset Tag F-00100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"101","L######","`F-00101~","F-00101","Cisco","catalyst 4506-E","SPE192700R7","Switch","N/A","N/A","170A","C&C Lab","","","","Rack next to Bypas Distribution Cabinet #B","","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick Room 170A Pics 10-18-16/Asset Tag F-00101.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"102","L######","`F-00102~","F-00102","Emerson","FFA07C5NNG3","M15J9R0026","Bypass Distribution Cabinet #B","N/A","N/A","170A","C&C Lab","","","","","","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick Room 170A Pics 10-18-16/Asset Tag F-00102.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"103","L######","`F-00103~","F-00103","Emerson","385SA080A0A00","21012002662157050007","U.P.S. #B","N/A","N/A","170A","C&C Lab","","","","","","","Yes","https://edisonintl-my.sharepoint.com/personal/todd_henricks_sce_com/Documents/Fenwick Inventory/Fenwick Pictures/Fenwick Room 170A Pics 10-18-16/Asset Tag F-00103.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
